track_id,artists,track_name,track_genre,search_string,duration_ms,tempo,tempo_log,duration_minutes,tags_clean_text,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,lfm_playcount,lfm_listeners,log_playcount,log_listeners,log_plays_per_listener,plays_per_listener,tag_count
1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,singer-songwriter,I GUESS I'M IN LOVE - Clinton Kane,204093,77.213,4.346567836636472,3.40155,alternative indie folk australian australia independent folk pop alt pop,0.877,0.422,0.34,1.77e-05,0.149,-6.577,0.0351,0.223,2225055.0,232321.0,14.61529264180508,12.355879619396939,2.358729356931105,9.577502679482269,8
4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire,soul,Girl on Fire - Alicia Keys,224920,92.513,4.527349175184024,3.748666666666667,soul rnb female vocalist pop singer-songwriter american alicia key piano neo-soul,0.135,0.482,0.706,0.00106,0.105,-5.762,0.0607,0.144,3506853.0,682627.0,15.070229897232053,13.433705334244285,1.8143833098682354,5.137290203874151,9
5LxvwujISqiB8vpRYv887S,The Jackson 5,I Want You Back,soul,I Want You Back - The Jackson 5,176333,196.605,5.281196639739618,2.9388833333333335,motown soul 70s pop funk,0.305,0.469,0.538,0.00012,0.37,-13.559,0.0571,0.886,8744309.0,1299728.2700000037,15.98391376109205,14.07766654689777,2.0448239324192903,6.727797803459315,5
2f0Ft2XdvNSMSY5TUlZgEz,Pablo Alborán,Saturno,spanish,Saturno - Pablo Alborán,253760,95.351,4.557564819668412,4.229333333333333,pop latin male vocalist pop rock singer-songwriter spain latin pop nueva copla pablo alboran,0.392,0.278,0.572,0.0,0.063,-8.295,0.0407,0.311,1085521.0,120028.0,13.8975715352531,11.695488659234165,2.306965294932192,9.043898090445563,9
4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,(I Just) Died In Your Arms,synth-pop,(I Just) Died In Your Arms - Cutting Crew,280400,124.945,4.827873640473897,4.673333333333333,80s pop rock new wave british,0.0158,0.625,0.726,0.000169,0.0625,-11.402,0.0444,0.507,7479204.0,1014964.0,15.827637060879717,13.83036468710486,2.124526666478327,7.368935252875964,5
10n66m41IGjA2ZulKPK7Ew,Madrigal,Seni Dert Etmeler,turkish,Seni Dert Etmeler - Madrigal,188500,88.002,4.477359541492673,3.1416666666666666,gothic metal doom metal rock turkey turkish psychedelic progressive rock turkish rock 60s psychedelic and garage home collection,0.148,0.552,0.608,2.05e-05,0.332,-11.211,0.0274,0.835,748767.0,44807.0,13.526184468189616,10.710141973889668,2.8741824161220197,16.71093802307675,10
7vguMCv8uVuZLiQJ156u3Z,Sam Tinnesz;Yacht Money,Play with Fire (feat. Yacht Money),alt-rock,"Play with Fire (feat. Yacht Money) - Sam Tinnesz, Yacht Money",180690,75.012,4.317648100737675,3.0115,alternative electropop indie-pop singer-songwriter usa indie-rock american tennessee alternative pop rock,0.0162,0.573,0.539,1.16e-05,0.105,-6.091,0.0322,0.39,2686997.0,314555.0,14.803935143272826,12.658917399685112,2.255725825599072,8.542216782438683,9
4gHnSNHs8RyVukKoWdS99f,Nirvana,Something In The Way,alt-rock,Something In The Way - Nirvana,232146,105.218,4.656034388328815,3.8691,grunge rock alternative 90s nirvana,0.745,0.427,0.201,0.263,0.109,-13.044,0.0317,0.0668,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
14dJexYlvd3t3XAtD1pYW1,The 1975,Oh Caroline,alt-rock,Oh Caroline - The 1975,212568,96.538,4.569936713216425,3.5428,wsum 91 7 fm madison rock pop rock pop bad af,0.363,0.646,0.85,4.01e-05,0.0994,-5.466,0.0428,0.819,4059903.0,312144.0,15.216669885978163,12.65122310242151,2.6395219796724683,13.00650661233277,5
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,Renegades,alt-rock,Renegades - X Ambassadors,195200,90.052,4.500387281258727,3.2533333333333334,indie pop indie-pop electronic alternative rock alternative rock american usa all,0.0144,0.526,0.862,0.0597,0.229,-6.003,0.0905,0.528,5043267.0,605231.0,15.43356484261728,13.313367134581117,2.2335347447519704,8.332796899035245,10
15VRO9CQwMpbqUYA7e6Hwg,Nirvana,The Man Who Sold The World,alt-rock,The Man Who Sold The World - Nirvana,261093,115.102,4.745818691771486,4.35155,grunge rock alternative rock alternative 90s american punk nirvana seattle hard rock,0.425,0.483,0.753,0.000142,0.257,-8.937,0.0832,0.42,10322659.0,1299728.2700000037,16.14985203674335,14.07766654689777,2.190777955703192,7.942167019264704,10
46gSk82duJtX3TTA182ruG,Franz Ferdinand,This fffire - New Version,alt-rock,This fffire - New Version - Franz Ferdinand,218080,146.358,4.986055675121865,3.6346666666666665,punk rock indie-rock alternative rock vocal,0.0259,0.442,0.887,4.57e-06,0.0655,-5.943,0.1,0.637,2947046.0,274972.0,14.896314210014781,12.524428190010376,2.4610938760125634,10.717622157892439,5
63OQupATfueTdZMWTxW03A,Radiohead,Karma Police,alt-rock,Karma Police - Radiohead,264066,74.807,4.314911463489527,4.4011,alternative alternative rock rock indie radiohead,0.0638,0.36,0.501,9.32e-05,0.172,-9.129,0.0258,0.324,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,Best of You,alt-rock,Best of You - Foo Fighters,255626,130.198,4.869056368673385,4.260433333333333,rock alternative rock foo fighter grunge alternative,0.000769,0.366,0.94,9.42e-05,0.188,-5.119,0.0696,0.369,14069733.0,1299728.2700000037,16.459536523439223,14.07766654689777,2.470227286645799,10.825134241328735,5
27L8sESb3KR79asDUBu8nW,Fountains Of Wayne,Stacy's Mom,alt-rock,Stacy's Mom - Fountains Of Wayne,197986,118.015,4.7708117350308425,3.2997666666666667,power pop pop alternative rock fun,0.00207,0.774,0.75,1.78e-05,0.0808,-4.927,0.0412,0.927,7056743.0,983718.0,15.769494313287,13.799095566146079,2.1009024282247255,7.173542620954379,5
4dyx5SzxPPaD8xQIid5Wjj,Peter Bjorn and John,Young Folks,alt-rock,Young Folks - Peter Bjorn and John,276693,138.185,4.928593367092639,4.61155,indie indie-pop swedish alternative pop,0.0164,0.699,0.812,0.000763,0.105,-6.005,0.0377,0.662,12848564.0,1299728.2700000037,16.36874268991784,14.07766654689777,2.387438709631197,9.885577082969784,5
6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,alt-rock,Even Flow - Pearl Jam,292580,105.338,4.657174227734886,4.876333333333333,grunge rock alternative rock 90s pearl jam,0.00178,0.394,0.944,4.54e-06,0.298,-6.506,0.0761,0.265,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,alternative,Build a Bitch - Bella Poarch,122772,102.931,4.634058860831797,2.0462,pop dark pop tiktok female vocalist american filipino philippine filipina electropop,0.217,0.855,0.463,1.77e-05,0.347,-7.454,0.0367,0.866,3167578.0,382044.0,14.968478131671466,12.853293681697835,2.2290606127073764,8.29113400550722,9
26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,Transgender,alternative,Transgender - Crystal Castles,184760,137.939,4.926811558448087,3.0793333333333335,electronic experimental synthpop orgasm witch house,0.000164,0.522,0.914,0.847,0.24,-8.285,0.0379,0.0364,6396498.0,661907.0,15.67126136740372,13.402881852451863,2.366849321598872,9.663741280874806,5
57BrRMwf9LrcmuOsyGilwr,Linkin Park,Crawling,alternative,Crawling - Linkin Park,208960,105.076,4.654683897857552,3.482666666666667,nu metal rock alternative rock linkin park alternative,0.0466,0.58,0.702,3.2e-06,0.536,-5.565,0.0337,0.299,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
4UGvqm3e7UElrrriPtnhwz,Genevieve Stokes,Habits,alternative,Habits - Genevieve Stokes,136733,82.457,4.412276945341169,2.2788833333333334,my top song indie indie-pop alternative united state,0.854,0.663,0.287,6.85e-06,0.346,-9.469,0.0344,0.438,2055921.0,237094.0,14.536234967094348,12.376216183682677,2.2691661375119927,8.671332889065097,5
3RAFcUBrCNaboRXoP3S5t1,Slipknot,Psychosocial,alternative,Psychosocial - Slipknot,284120,135.146,4.906355675540106,4.735333333333333,metal nu metal alternative metal slipknot nu-metal,0.00269,0.568,0.981,0.00275,0.0243,-3.889,0.0887,0.307,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry,Johnny B. Goode,blues,Johnny B. Goode - Chuck Berry,161560,167.983,5.123862783806967,2.6926666666666668,rock and roll 50s classic rock oldie rock n roll,0.741,0.534,0.803,6.07e-05,0.307,-9.129,0.0743,0.969,6230849.0,1083675.0,15.64502331805412,13.895869523315387,1.9095039180188456,5.749739543682377,5
3qiyyUfYe7CRYLucrPmulD,The Who,Baba O'Riley,blues,Baba O'Riley - The Who,300400,117.292,4.764666552140102,5.006666666666667,classic rock rock 70s the who british,0.313,0.489,0.724,0.185,0.287,-8.367,0.0352,0.15,10079597.0,1299728.2700000037,16.12602393885985,14.07766654689777,2.16964291653705,7.755157160657874,5
5QTxFnGygVM4jFQiBovmRo,Blue Öyster Cult,(Don't Fear) The Reaper,blues,(Don't Fear) The Reaper - Blue Öyster Cult,308120,141.466,4.9520594055252705,5.1353333333333335,classic rock rock 70s hard rock cowbell,0.0029,0.333,0.927,0.000208,0.297,-8.55,0.0733,0.385,11094267.0,1253556.0,16.22193913650763,14.04149566822314,2.287495459703457,8.850236447354566,5
3zBhihYUHBmGd2bcQIobrF,Otis Redding,(Sittin' On) the Dock of the Bay,blues,(Sittin' On) the Dock of the Bay - Otis Redding,163755,103.621,4.640740011986669,2.72925,soul 7soul 60s oldie rhythm and blue,0.684,0.769,0.367,1.62e-05,0.081,-11.226,0.0312,0.535,8021739.0,1110438.0,15.897665913916784,13.920265990596283,2.1070495787844385,7.223941363678116,5
7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,Listen to the Music,blues,Listen to the Music - The Doobie Brothers,227266,105.929,4.6627690583674894,3.7877666666666667,classic rock 70s rock southern rock,0.221,0.645,0.598,3.53e-06,0.0721,-13.18,0.0335,0.913,4294385.0,728246.0,15.272819146254518,13.498395555348726,1.9310702757719502,5.896887864814912,4
3BQHpFgAp4l80e1XslIjNI,The Beatles,Yesterday - Remastered 2009,british,Yesterday - Remastered 2009 - The Beatles,125666,96.529,4.569843481333125,2.0944333333333334,pop baroque pop folk pop classic rock chamber pop,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,0.315,7614860.0,959889.0,15.845612290697659,13.774573973545515,2.18975934769191,7.933063093753549,5
4IlqQhaxrGPxmg35YcXXuS,Aaron Smith;Luvli;Krono,Dancin - Krono Remix,chicago-house,"Dancin - Krono Remix - Aaron Smith, Luvli, Krono",256000,119.982,4.787341731530921,4.266666666666667,house hip-hop alternative hip-hop dance rap alternative electronic good usa indie-pop,0.0442,0.751,0.727,0.0338,0.1,-9.789,0.0304,0.28,2410501.0,296714.0,14.695345582530852,12.600527361118285,2.2109069982836593,8.123988082800272,10
55XrFge2dEZwYzNl128DwN,itssvd;Shiloh Dynasty,Losing Interest,chill,"Losing Interest - itssvd, Shiloh Dynasty",120546,111.863,4.717274908272146,2.0091,beat usa lo-fi hip-hop,0.48,0.753,0.355,0.87,0.122,-13.295,0.0898,0.506,2077804.0,286090.0,14.546822606007048,12.564065221011072,2.111759091633681,7.262763466042155,3
7es56D0QedGMsK39wl2yFX,ASTN,Happier Than Ever,chill,Happier Than Ever - ASTN,109325,97.604,4.580918476185799,1.8220833333333333,soul indie singer-songwriter pop rnb los angele usa male vocalist,0.341,0.667,0.457,0.0,0.114,-6.885,0.439,0.266,2043153.0,204046.0,14.530005250302981,12.226105638447018,2.3990943721705134,10.013198004371564,8
4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",dance,"Taki Taki (with Selena Gomez, Ozuna & Cardi B) - DJ Snake, Selena Gomez, Ozuna, Cardi B",212500,95.881,4.563107839215591,3.5416666666666665,trap electronic dance edm french bass france moombahton selena gomez pop,0.157,0.842,0.801,4.82e-06,0.0642,-4.167,0.228,0.617,3051107.0,400366.0,14.931015361302393,12.900136905444269,2.1541772466764835,7.620794473057153,10
2qG81jL9UIP54uS8gYyP4k,Lauv;BTS,Who (feat. BTS),dance,"Who (feat. BTS) - Lauv, BTS",180413,141.642,4.953302747449011,3.006883333333333,pop indie-pop indie american jazz male vocalist hairy chest lauv all rnb,0.546,0.632,0.339,0.0,0.104,-7.983,0.0337,0.0969,10833789.0,265053.0,16.198180511589563,12.487688857794248,3.7346662515450517,40.874047831943045,10
4vjpLMyL3ZO6aphdYr8XYw,Lauv;Troye Sivan,i'm so tired...,dance,"i'm so tired... - Lauv, Troye Sivan",162586,101.928,4.62426668167908,2.709766666666667,pop indie-pop indie american jazz male vocalist hairy chest lauv all rnb,0.178,0.576,0.736,0.0,0.238,-7.572,0.224,0.484,5286049.0,532490.0,15.4805818330498,13.185321275014436,2.3912403602195877,9.927039005427332,10
6kex4EBAj0WHXDKZMEJaaF,Jason Derulo;Nicki Minaj;Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),dance,"Swalla (feat. Nicki Minaj & Ty Dolla $ign) - Jason Derulo, Nicki Minaj, Ty Dolla $ign",216408,98.064,4.585620326743376,3.6068,dance pop tecnobrega nicki minaj arrocha,0.075,0.696,0.817,0.0,0.187,-3.862,0.109,0.782,3665005.0,603083.0,15.114340530409326,13.30981176949008,1.9568663984030243,6.077115421923682,5
3yOlyBJuViE2YSGn3nVE1K,Camila Cabello;DaBaby,My Oh My (feat. DaBaby),dance,"My Oh My (feat. DaBaby) - Camila Cabello, DaBaby",170746,105.046,4.654398349459918,2.8457666666666666,pop 2010 2019 2020 dababy,0.018,0.724,0.491,1.29e-05,0.0887,-6.024,0.0296,0.383,5655107.0,552707.0,15.548069765493226,13.22258511211501,2.4187360762163763,10.231654384692071,5
72gv4zhNvRVdQA0eOenCal,Clean Bandit;Zara Larsson,Symphony (feat. Zara Larsson),dance,"Symphony (feat. Zara Larsson) - Clean Bandit, Zara Larsson",212733,122.956,4.81182656779684,3.54555,pop electronic dance zara larsson 2017,0.239,0.715,0.605,1.41e-05,0.189,-5.128,0.0428,0.454,6356169.0,821444.0,15.664936552662438,13.618820263518222,2.1676583883462315,7.737799533504414,5
4E5P1XyAFtrjpiIxkydly4,Iyaz,Replay,dance,Replay - Iyaz,182306,91.031,4.511200107846291,3.0384333333333333,pop iyaz replay catchy hip-hop,0.173,0.706,0.751,0.0,0.168,-6.323,0.0708,0.195,9241085.0,1299728.2700000037,16.039169969179,14.07766654689777,2.0930994809358636,7.110013079887824,5
3LEgGAl9zLcQWGTp7ptqtQ,Jonas Blue;Why Don't We,Don’t Wake Me Up,dance,"Don’t Wake Me Up - Jonas Blue, Why Don't We",188894,124.015,4.820402526030965,3.148233333333333,electronic house british tropical house dance edm jonas blue electronica chill house,0.222,0.621,0.747,0.000194,0.147,-5.084,0.0337,0.426,739112.0,103077.0,13.51320609757784,11.543241262172174,2.100528172860099,7.170484201131194,9
7uzmGiiJyRfuViKKK3lVmR,Bazzi,Mine,dance,Mine - Bazzi,131064,142.929,4.962348003464729,2.1844,rnb pop contemporary rnb meme vocal,0.0161,0.71,0.789,2.77e-06,0.451,-3.874,0.0722,0.717,5102485.0,598302.0,15.44523842990931,13.301852593572471,2.2542638712722587,8.528276689698513,5
5tf1VVWniHgryyumXyJM7w,Robin Schulz;Francesco Yates,Sugar (feat. Francesco Yates),deep-house,"Sugar - Robin Schulz, Francesco Yates",219043,123.063,4.812696419367221,3.650716666666667,dance electronic 2015 francesco yate pop,0.0185,0.636,0.815,0.0,0.163,-5.098,0.0581,0.636,5436542.0,723333.0,15.508653938889259,13.491626358507094,2.1419420670770872,7.515960145603754,5
2yEHX6MqAXPyD7bm47A2Br,Tiësto;Black Eyed Peas,Pump It Louder,edm,"Pump It Louder - Tiësto, Black Eyed Peas",158571,126.017,4.836416818485429,2.64285,trance electronic dance techno electronica progressive trance house dutch vocal trance tiesto,0.00789,0.66,0.942,1.76e-05,0.834,-2.273,0.185,0.543,527629.0,119003.0,13.176150559467287,11.686912384974125,1.6926286508270738,4.433745367763838,10
0siYMEsGrzzzlWLXK5zJfS,Joel Corry;RAYE;David Guetta,BED,edm,"BED - Joel Corry, RAYE, David Guetta",178087,123.989,4.820192851992681,2.9681166666666665,electronic house dance c edm british uk d f e,0.0142,0.671,0.782,0.00221,0.333,-4.593,0.0341,0.618,1362476.0,229714.0,14.12481492464311,12.344594689113638,1.9360306491150114,5.931183994009943,10
1kwHrBWAlucOE57lWugotk,Felix Jaehn;Zoe Wees,Do It Better (feat. Zoe Wees),edm,"Do It Better - Felix Jaehn, Zoe Wees",170045,122.111,4.804930467148881,2.8340833333333335,house electronic german dance melodic house c germany all felix jaehn deep house,0.0818,0.677,0.804,1.92e-05,0.158,-5.337,0.0677,0.41,246076.0,56062.0,12.413399774067756,10.934231337378996,1.6844256454841027,4.38935464307374,10
2V4bv1fNWfTcyRJKmej6Sj,Mike Posner;Gigamesh,Cooler Than Me - Single Mix,edm,"Cooler Than Me - Single Mix - Mike Posner, Gigamesh",213293,129.965,4.867265183437242,3.554883333333333,hip-hop rnb pop rap electro hop electronic electropop american,0.179,0.768,0.82,0.0,0.689,-4.63,0.0474,0.625,2445870.0,455814.0,14.70991185467251,13.029842304422916,1.8509617055288838,5.3659387381695165,8
2nC3QhMI9reBIOWutbU3Tj,Ashe,Moral of the Story,electro,Moral of the Story - Ashe,201083,119.812,4.785923847609884,3.351383333333333,my top song dub pop indie progressive rock,0.587,0.572,0.406,4.48e-06,0.102,-8.624,0.0427,0.265,5878513.0,668337.0,15.58681456684702,13.41254931257396,2.2819467595797605,8.795731793990157,5
5t3Vk8bRKylx4fjj7qlbib,Billie Eilish,bitches broken hearts,electro,bitches broken hearts - Billie Eilish,176471,120.033,4.787766704976477,2.9411833333333335,indie pop indie-pop rnb peter,0.921,0.778,0.422,0.00924,0.0958,-10.114,0.0482,0.187,8279219.0,692262.0,15.92925931902552,13.447721220199602,2.5618415506542216,11.959661226529839,5
5Hp4xFihdOE2dmDzxWcBFb,Alok;Sigala;Ellie Goulding,All By Myself,electro,"All By Myself - Alok, Sigala, Ellie Goulding",171747,123.041,4.812517633162538,2.86245,electronic brazilian edm house dance dj brazil c brazilian bas pop,0.0932,0.662,0.848,7.62e-06,0.241,-4.338,0.0346,0.773,659179.0,117598.0,13.398751917311312,11.675035811009149,1.887881279370707,5.60535893467576,10
2KnuaZYoGzDoHiBTNYOTXG,Billie Eilish,Billie Bossa Nova,electro,Billie Bossa Nova - Billie Eilish,196730,110.023,4.700689434845049,3.2788333333333335,bossa nova indie brazilian pop alternative,0.222,0.895,0.389,0.0346,0.105,-11.036,0.11,0.549,14026294.0,941936.0,16.456444340226273,13.75569367234111,2.7657479022339633,14.890920402235396,5
07nH4ifBxUB4lZcsf44Brn,Calvin Harris;John Newman,Blame (feat. John Newman),electro,"Blame (feat. John Newman) - Calvin Harris, John Newman",212960,128.024,4.8522177463436895,3.5493333333333332,dance love at first listen edm john newman 2014,0.0287,0.414,0.857,0.00574,0.343,-4.078,0.0808,0.348,4604141.0,626040.0,15.342466891093721,13.347171143145186,2.1227868976684157,7.354387898536834,5
1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,electro,My Way - Calvin Harris,219159,119.986,4.787375069309294,3.65265,tropical house electronic house edm electro house,0.093,0.818,0.913,3.69e-05,0.161,-3.06,0.0426,0.536,4365499.0,659980.0,15.289243288233,13.39996632570944,2.030066520236354,6.614592866450499,5
5o5akY9xnEk6lpMkD8RwD9,Melanie Martinez,Teacher's Pet,electro,Teacher's Pet - Melanie Martinez,241893,140.952,4.948419406888328,4.03155,female vocalist pop hip-hop alternative alternative pop,0.27,0.686,0.794,2.25e-05,0.125,-6.136,0.0385,0.532,6705104.0,636600.0,15.718379734530558,13.36389836467401,2.4451847324058824,10.53267986176563,5
658I1uDnmLSiltFCf98AWE,XXXTENTACION;Ski Mask The Slump God,RIP Roach,emo,"RIP Roach - XXXTENTACION, Ski Mask The Slump God",169978,105.003,4.653988921177939,2.8329666666666666,rap hip-hop cloud rap trap emo rap emo horrorcore trap metal woman beater,0.398,0.727,0.62,0.0,0.0926,-6.443,0.306,0.555,3480756.0,358289.0,15.062760356830344,12.789097993330582,2.3716389934252953,9.714939615785022,9
2ooF4088y5L72c4YTEJQoB,XXXTENTACION,YuNg BrAtZ,emo,YuNg BrAtZ - XXXTENTACION,101851,128.063,4.852522330335079,1.6975166666666666,xxxtentacion metal industrial hardcore hip hop emo rap,0.0179,0.755,0.695,0.0,0.107,-5.963,0.26,0.493,5499842.0,522996.0,15.520230104340724,13.16733100689294,2.443740039934639,10.51603071534008,5
1JO1xLtVc8mWhIoE3YaCL0,The Turtles,Happy Together,folk,Happy Together - The Turtles,176293,120.175,4.788949013780025,2.9382166666666665,60s oldie classic rock rock pop,0.55,0.584,0.367,1.38e-05,0.0818,-9.638,0.0328,0.588,7200620.0,1091597.0,15.789677830266966,13.903153235641685,2.0276756024444946,6.596408747917042,5
6GyFP1nfCDB8lbD2bG0Hq9,M83,Midnight City,french,Midnight City - M83,243960,105.013,4.654084152017567,4.066,poptron electronic indie electropop electro,0.0182,0.507,0.729,1.4e-06,0.0658,-5.399,0.0393,0.272,14295830.700000325,1299728.2700000037,16.475478563228343,14.07766654689777,2.4848309727736084,10.999091910188492,5
65uoaqX5qcjXZRheAj1qQT,Indila,Dernière danse,french,Dernière danse - Indila,213493,114.926,4.744288442981388,3.5582166666666666,french pop alternative 2014 singer-songwriter,0.184,0.669,0.449,0.0,0.0729,-7.658,0.0489,0.327,4582722.0,480262.0,15.337803920905317,13.082089149499211,2.355379523460764,9.542129087872869,5
